uid,iid
2333,30
2333,522
2333,2087
2334,1216
2334,1180
2334,1144
2334,923
2334,1490
2334,991
2334,1163
2334,2158
2334,729
2334,1337
2337,1019
2337,961
2337,1324
2337,1312
2337,2319
2337,1976
2337,963
2337,729
2337,1261
2337,2458
2337,1272
2337,1337
2338,417
2339,1154
2339,839
2339,1225
2339,1732
2339,2168
2339,961
2339,780
2339,2170
2339,1768
2339,406
2339,1635
2339,478
2339,2471
2339,147
2339,1593
2339,2511
2339,1915
2339,2883
2339,2307
2339,2839
2339,1441
2339,417
2339,647
2339,1074
2339,1329
2339,1491
2340,1812
2341,871
2341,2210
2341,1966
2342,1929
2342,1629
2342,1717
2343,1420
2343,2534
2343,3394
2343,686
2343,1073
2343,663
2343,1116
2343,392
2343,127
2343,269
2343,559
2343,257
2343,1892
2344,810
2345,1160
2345,462
2345,1014
2345,264
2345,3244
2347,1520
2347,939
2347,3183
2347,1240
2347,737
2347,1447
2347,392
2347,760
2347,789
2347,2114
2347,1616
2347,1296
2347,2680
2347,963
2347,559
2347,1251
2347,1563
2347,729
2347,1272
2347,1399
2347,1337
2348,788
2348,1765
2348,1766
2349,2329
2350,759
2350,630
2350,1701
2351,693
2351,2391
2351,738
2351,2064
2351,2299
2351,2754
2351,1700
2351,1569
2351,1588
2351,2703
2351,841
2351,1428
2351,2742
2351,1497
2351,1498
2351,2745
2351,1648
2351,854
2351,3105
2352,1451
2352,1520
2352,517
2352,1335
2352,1009
2352,2131
2352,2114
2352,1441
2352,1194
2352,1783
2353,2286
2353,729
2354,2809
2354,1216
2354,2212
2354,1320
2354,1243
2354,1193
2354,384
2354,228
2354,1980
2355,997
2355,1968
2356,2036
2357,1933
2357,2954
2358,961
2358,1607
2358,1736
2358,1707
2359,379
2360,2332
2360,2307
2360,1526
2360,1278
2360,889
2361,945
2361,2093
2362,2475
2363,493
2363,2306
2364,47
2364,1053
2364,1480
2365,2089
2366,1822
2367,2809
2367,945
2367,1071
2367,63
2367,677
2367,1126
2367,284
2367,1442
2367,1131
2367,1009
2367,89
2367,1480
2367,1269
2367,1006
2367,2213
2367,201
2367,1612
2367,227
2367,1307
2367,3175
2367,1317
2367,2179
2367,1105
2368,3300
2369,1512
2369,255
2370,517
2370,1126
2370,387
2370,1058
2370,2090
2370,1611
2370,2372
2371,2141
2371,1844
2371,841
2373,1409
2373,1436
2373,696
2373,750
2373,1879
2373,1368
2374,823
2374,1495
2375,2150
2375,176
2375,1589
2375,1519
2375,2170
2375,654
2375,1759
2375,571
2375,502
2375,1525
2375,590
2375,1275
2375,40
2375,1768
2375,1806
2375,642
2375,228
2375,2501
2375,1358
2375,810
2375,1580
2375,1967
2375,318
2375,1968
2375,1889
2375,877
2375,289
2375,699
2375,100
2375,195
2375,2043
2375,1815
2375,1817
2375,1650
2375,2502
2375,1563
2375,30
2375,1883
2375,1726
2375,107
2377,1507
2377,1033
2377,1019
2377,869
2377,2537
2377,1522
2377,1528
2377,2160
2377,2252
2377,1998
2377,2357
2377,2229
2377,1926
2377,1514
2377,2623
2377,127
2377,568
2377,2487
2377,877
2377,1034
2377,1536
2377,1382
2377,2753
2377,1920
2377,1656
2377,875
2379,2050
2379,945
2379,1287
2379,70
2379,274
2379,1124
2379,387
2379,1423
2379,2589
2379,1541
2379,1646
2379,1099
2379,1208
2379,1948
2379,1107
2379,1327
2379,2000
2379,1095
2379,2307
2379,877
2379,1296
2379,407
2379,1461
2379,1543
2379,1013
2379,1093
2379,1257
2380,1807
2382,1509
2382,1584
2382,1420
2382,176
2382,892
2382,423
2382,1187
2382,1709
2382,1205
2382,467
2382,1522
2382,2491
2382,1436
2382,1438
2382,1036
2382,1833
2382,261
2382,1084
2382,1490
2382,770
2382,2569
2382,803
2382,863
2382,501
2382,2042
2382,2296
2382,417
2382,2681
2382,269
2382,1461
2382,468
2382,469
2382,1548
2382,1014
2382,805
2383,1515
2383,1100
2384,1099
2385,1927
2385,807
2385,657
2385,750
2385,462
2386,1438
2386,2097
2388,693
2388,1512
2388,2015
2388,1187
2388,1138
2388,790
2388,2233
2388,230
2388,2271
2388,1221
2388,880
2388,1870
2388,1793
2388,1850
2388,2110
2388,1298
2388,1717
2388,2354
2389,1367
2389,1092
2389,1269
2389,501
2389,1114
2389,367
2390,2359
2390,1428
2390,1867
2391,681
2391,1062
2391,666
2392,708
2392,2337
2392,476
2392,2021
2392,1707
2392,733
2392,525
2392,1838
2393,603
2394,1759
2394,89
2394,1327
2394,1666
2394,1870
2394,318
2394,525
2394,638
2394,3235
2394,646
2394,2221
2395,2615
2395,230
2395,758
2395,1204
2396,759
2396,1260
2396,2329
2396,1261
2396,2669
2397,2001
2397,474
2397,2674
2397,222
2397,2517
2397,777
2397,2313
2397,1385
2398,2023
2399,2706
2399,2703
2399,2558
2399,3127
2400,188
2400,2611
2401,2701
2401,2049
2401,600
2401,1520
2401,2992
2401,1350
2401,1071
2401,3298
2401,3029
2401,1576
2401,738
2401,228
2401,2982
2401,1255
2401,496
2401,2131
2401,737
2401,1269
2401,1666
2401,992
2401,2044
2401,949
2401,1232
2401,1754
2401,1685
2401,2107
2401,1968
2401,525
2401,1523
2401,1524
2401,3359
2401,2779
2401,2121
2401,1392
2401,2651
2401,1329
2401,367
2401,1557
2402,310
2402,1409
2402,1362
2402,1166
2402,737
2402,1435
2402,884
2403,1646
2403,1580
2404,604
2404,2517
2405,395
2405,572
2405,508
2405,1113
2405,1380
2405,803
2406,1243
2406,1323
2406,1139
2406,1283
2406,1452
2406,761
2406,1710
2406,201
2406,1657
2406,1266
2407,2470
2407,761
2407,2187
2407,1655
2408,1573
2408,1706
2408,253
2408,367
2409,2701
2409,502
2409,1541
2409,37
2409,89
2409,1754
2409,1976
2409,1616
2409,3136
2409,2397
2409,1314
2409,1235
2410,1191
2410,1323
2410,1283
2410,2523
2410,708
2410,1707
2410,2307
2410,1201
2410,1441
2410,1981
2410,1055
2410,1483
2410,1861
2410,1663
2410,1924
2411,1396
2411,1403
2411,1167
2411,2385
2412,1709
2413,419
2413,1397
2413,1619
2413,1948
2413,2670
2413,1120
2413,1850
2413,1772
2413,1424
2413,908
2413,452
2414,2476
2414,1380
2415,1363
2415,696
2417,1067
2417,1037
2417,379
2417,908
2417,1088
2418,2615
2418,1042
2418,1732
2418,2230
2418,235
2418,1753
2418,1599
2418,572
2418,669
2418,676
2418,1124
2418,1335
2418,1438
2418,1624
2418,2189
2418,1072
2418,1073
2418,1412
2418,1699
2418,1358
2418,508
2418,1113
2418,578
2418,2000
2418,2355
2418,1665
2418,1666
2418,1038
2418,1870
2418,2036
2418,893
2418,2851
2418,1516
2418,1354
2418,1090
2418,2487
2418,2307
2418,501
2418,2236
2418,407
2418,1278
2418,2618
2418,2245
2418,432
2418,2280
2418,1461
2418,1075
2418,1835
2418,510
2418,367
2418,2898
2419,2246
2420,712
2420,737
2421,1018
2422,962
2422,460
2422,485
2422,312
2422,1438
2422,1058
2422,1038
2423,635
2423,288
2423,1686
2423,738
2423,261
2423,1572
2423,792
2423,15
2423,264
2424,251
2424,1389
2424,2341
2426,626
2426,1812
2426,1860
2426,1573
2426,2694
2426,559
2426,1946
2426,367
2427,1135
2427,1193
2427,1283
2427,1718
2427,1991
2428,921
2428,1406
2428,2694
2428,2058
2428,1105
2429,1409
2429,2090
2434,610
2434,1824
2434,2372
2435,1042
2435,1804
2435,2231
2435,1078
2435,1522
2435,1765
2435,1221
2435,653
2435,1286
2435,496
2435,379
2435,1596
2435,1351
2435,1733
2435,2307
2435,928
2435,803
2435,1529
2435,2245
2435,647
2435,1352
2435,1672
2435,469
2435,1549
2435,1835
2435,861
2435,2221
2435,3399
2436,1081
2437,784
2437,971
2437,1076
2437,1603
2437,736
2437,933
2437,1513
2437,841
2437,3321
2437,519
2437,2175
2437,1879
2437,1140
2438,2120
2438,1498
2438,103
2438,531
2438,2877
2439,681
2440,649
2440,193
2441,1771
2441,493
2442,1932
2443,419
2443,780
2443,1730
2443,1425
2443,1699
2443,1434
2443,1279
2443,750
2443,2073
2443,858
2443,2079
2444,1154
2444,745
2444,911
2444,2188
2444,1765
2444,2237
2444,1998
2444,1412
2444,1700
2444,766
2444,1360
2444,2009
2444,1936
2444,1040
2444,1404
2444,1868
2444,1553
2444,979
2444,2134
2445,1033
2445,2361
2445,869
2445,921
2445,669
2445,1560
2445,202
2445,2189
2445,1355
2445,1699
2445,1327
2445,1524
2445,227
2445,2323
2445,1278
2445,432
2445,1944
2445,1499
2445,2592
2445,666
2446,2569
2446,1835
2446,1555
2447,1296
2448,1706
2449,1023
2449,1257
2450,945
2450,2392
2450,296
2450,1322
2450,1670
2450,2000
2450,1707
2450,1095
2450,2582
2450,964
2450,1074
2450,2380
2450,2753
2450,2289
2450,2840
2451,326
2451,2369
2452,1019
2452,1604
2452,2856
2452,736
2452,1767
2452,1620
2452,1126
2452,1370
2452,2185
2452,296
2452,1002
2452,603
2452,3032
2452,3532
2452,2864
2452,1240
2452,1643
2452,341
2452,37
2452,1646
2452,62
2452,476
2452,2256
2452,2031
2452,1435
2452,893
2452,2571
2452,1751
2452,1598
2452,1318
2452,1827
2452,789
2452,201
2452,2114
2452,1716
2452,878
2452,2372
2452,2186
2452,2228
2452,2599
2452,1159
2452,1536
2452,646
2452,1377
2452,2651
2452,1083
2452,2725
2452,2133
2452,2895
2452,1385
2452,666
2452,2457
2452,107
2453,1927
2453,3106
2453,971
2453,1930
2453,1275
2453,1362
2453,2091
2453,2591
2453,1590
2453,657
2453,1831
2453,1184
2453,432
2453,2469
2453,339
2453,1892
2453,2593
2453,531
2453,2147
2454,2706
2454,2061
2454,711
2454,1255
2454,2085
2454,1684
2454,1661
2454,1662
2454,1557
2455,871
2455,176
2455,1045
2455,1053
2455,1957
2455,1203
2455,2939
2455,2501
2455,1490
2455,766
2455,127
2455,2826
2455,1404
2455,1633
2455,2681
2455,2710
2455,339
2455,2253
2455,1835
2455,1098
2455,1660
2456,1818
2456,1019
2456,1586
2456,2054
2456,780
2456,1281
2456,1432
2456,2059
2456,1218
2456,1036
2456,1691
2456,711
2456,2019
2456,2772
2456,2290
2456,823
2456,394
2456,1596
2456,1176
2456,1413
2456,1964
2456,942
2456,2063
2456,1632
2456,2070
2456,717
2456,968
2456,452
2456,453
2456,1244
2456,1369
2456,1501
2456,2641
2456,1426
2456,854
2456,924
2456,2081
2457,1253
2457,1166
2457,2066
2457,2472
2458,2809
2458,1519
2458,1032
2458,810
2458,1093
2458,1257
2459,1484
2460,1275
2460,372
2460,2509
2460,1571
2461,1927
2461,774
2461,1545
2461,476
2461,1602
2461,527
2461,112
2461,777
2461,1463
2462,1154
2462,1581
2462,1997
2462,2400
2462,261
2462,2120
2464,961
2464,2604
2464,1262
2464,695
2464,997
2464,1245
2464,1720
2465,693
2465,1402
2465,1886
2465,712
2465,1686
2465,1338
2465,314
2465,247
2465,884
2465,1964
2465,2582
2465,525
2465,1524
2465,941
2465,2063
2465,646
2465,2318
2466,1926
2467,2479
2467,1760
2467,887
2467,1051
2467,543
2468,885
2468,979
2470,962
2470,738
2471,745
2471,474
2471,1993
2471,2196
2471,37
2471,346
2471,318
2471,942
2471,1797
2471,908
2472,945
2472,2290
2472,1523
2472,1966
2473,1706
2474,2159
2474,1155
2474,2526
2474,1247
2475,474
2475,2204
2475,2471
2475,1317
2475,1337
2476,183
2476,961
2476,2021
2477,1295
2477,745
2477,1422
2477,1181
2477,1220
2477,47
2477,2170
2477,458
2477,1323
2477,1888
2477,384
2477,406
2477,1131
2477,848
2477,37
2477,2580
2477,997
2477,1223
2477,2489
2477,1985
2477,963
2477,2450
2477,1727
2478,1253
2479,2296
2480,378
2480,1319
2480,2219
2480,1262
2480,1166
2480,1212
2480,1807
2480,2411
2481,1064
2481,772
2481,318
2481,3012
2482,1220
2482,1246
2482,63
2482,1390
2482,1885
2482,1238
2482,1163
2482,681
2482,1314
2482,1168
2483,693
2483,892
2483,1042
2483,902
2483,445
2483,1520
2483,1281
2483,1191
2483,2629
2483,1730
2483,677
2483,1957
2483,944
2483,406
2483,2726
2483,1057
2483,1073
2483,1084
2483,2594
2483,1120
2483,376
2483,392
2483,2399
2483,1048
2483,127
2483,658
2483,1100
2483,678
2483,1018
2483,834
2483,407
2483,1529
2483,963
2483,2251
2483,1074
2483,1672
2483,1415
2483,1836
2483,1329
2483,1557
2484,235
2484,2759
2484,2819
2484,1686
2484,2204
2484,2501
2484,2031
2484,1232
2484,1676
2484,2750
2484,664
2484,1867
2484,2273
2484,646
2484,1720
2484,468
2484,2289
2484,666
2484,1272
2485,1457
2485,801
2485,2110
2485,222
2485,195
2485,2680
2485,2374
2485,1727
2487,1519
2488,1822
2488,788
2488,2089
2488,2322
2488,1760
2488,1813
2488,2573
2488,2524
2488,1486
2488,2861
2488,166
2488,387
2488,1634
2488,649
2488,992
2488,2044
2488,1844
2488,1389
2488,1406
2488,1176
2488,1632
2488,1145
2488,2200
2488,666
2489,578
2489,646
2489,1892
2490,3097
2490,790
2490,1686
2490,1351
2490,2266
2490,525
2490,2752
2491,1260
2491,1314
2492,696
2493,1605
2493,2323
2494,626
2494,2326
2494,1946
2494,316
2495,378
2495,2392
2495,712
2495,2534
2495,1137
2495,458
2495,1243
2495,1607
2495,1713
2495,809
2495,1486
2495,825
2495,2064
2495,836
2495,3505
2495,1255
2495,589
2495,2045
2495,2141
2495,829
2495,1972
2495,949
2495,1232
2495,1060
2495,863
2495,501
2495,527
2495,942
2495,2119
2495,2070
2495,1717
2495,430
2495,1315
2495,1639
2495,1737
2495,2592
2495,477
2495,984
2495,1167
2495,1661
2495,1557
2495,542
2496,1064
2496,2103
2496,502
2496,2129
2496,1790
2496,1717
2496,2018
2496,2248
2497,1997
2497,1180
2497,1512
2497,1745
2497,1220
2497,1607
2497,1394
2497,1431
2497,40
2497,1806
2497,1262
2497,913
2497,1757
2497,1155
2497,1296
2497,1317
2497,2081
2497,989
2498,1818
2498,733
2498,1981
2498,1062
2499,47
2499,1160
2499,2089
2499,1958
2499,1961
2499,1228
2499,1962
2499,2959
2499,1395
2499,1976
2499,1834
2499,1578
2499,1254
2499,1837
2500,2207
2501,2002
2502,600
2502,784
2502,1320
2502,1431
2502,809
2502,1718
2502,496
2502,1269
2502,1202
2502,883
2502,2581
2502,2041
2502,1278
2502,889
2502,2710
2502,1924
2503,784
2503,1078
2503,572
2503,2619
2503,1166
2503,1435
2503,992
2503,893
2503,1001
2503,1794
2503,1715
2503,2516
2503,100
2503,559
2503,469
2503,2008
2503,1966
2505,1671
2505,1367
2505,2103
2505,1910
2505,1467
2505,3155
2505,2585
2505,261
2505,1473
2505,379
2505,760
2505,1041
2505,2359
2505,433
2505,1011
2505,1757
2505,1090
2505,865
2505,1112
2505,1441
2505,2370
2505,2517
2505,2075
2505,931
2506,2481
2506,1589
2506,47
2506,1144
2506,2168
2506,2801
2506,1871
2506,1137
2506,1973
2506,1910
2506,2776
2506,1197
2506,1975
2506,1482
2506,2930
2506,2205
2506,3372
2506,1572
2506,848
2506,1468
2506,1545
2506,2286
2506,2970
2506,2506
2506,1269
2506,1901
2506,1739
2506,1885
2506,997
2506,2657
2506,2344
2506,1870
2506,1593
2506,433
2506,241
2506,1754
2506,2511
2506,1756
2506,1023
2506,1712
2506,184
2506,2194
2506,318
2506,2267
2506,1734
2506,2369
2506,1031
2506,100
2506,3077
2506,2680
2506,2068
2506,2397
2506,1313
2506,1146
2506,1636
2506,217
2506,1641
2506,1692
2506,1462
2506,2592
2506,3052
2506,1472
2506,1013
2506,1650
2506,2502
2506,3468
2506,103
2506,1841
2506,984
2506,1266
2506,1726
2506,1662
2506,2136
2506,246
2506,249
2507,1804
2507,680
2507,684
2507,1879
2507,1488
2508,1178
2508,588
2508,1355
2508,2267
2508,2372
2509,1553
2511,1367
2512,1182
2512,1024
2512,1326
2512,1483
2513,2391
2513,2211
2513,2122
2514,1524
2515,1422
2516,2038
2516,296
2516,2854
2516,1854
2516,2187
2517,1299
2517,1038
2517,469
2517,1098
2518,1538
2518,174
2519,1431
2519,2546
2519,893
2519,2807
2521,971
2521,306
2521,1123
2522,1545
2522,578
2522,2290
2522,246
2523,1191
2524,1338
2524,2075
2525,2701
2525,1386
2525,1886
2525,2209
2525,790
2525,474
2525,708
2525,709
2525,711
2525,1781
2525,2453
2525,1860
2525,884
2525,1602
2525,1413
2525,1524
2525,1170
2525,100
2525,1992
2525,1266
2525,2715
2525,1662
2526,1868
2526,2613
2527,1581
2527,1759
2528,1154
2528,1843
2528,2392
2528,1929
2528,423
2528,1144
2528,1187
2528,1053
2528,962
2528,1932
2528,1260
2528,2234
2528,2734
2528,517
2528,1486
2528,1275
2528,537
2528,251
2528,1857
2528,686
2528,1943
2528,1322
2528,3021
2528,478
2528,2796
2528,1253
2528,2161
2528,1665
2528,992
2528,744
2528,394
2528,752
2528,949
2528,1001
2528,14
2528,1411
2528,1100
2528,2058
2528,802
2528,803
2528,1289
2528,528
2528,630
2528,1938
2528,684
2528,100
2528,1278
2528,889
2528,2296
2528,2465
2528,1424
2528,1145
2528,1392
2528,432
2528,440
2528,1858
2528,1007
2528,453
2528,1352
2528,2699
2528,787
2528,477
2528,193
2528,1098
2528,729
2528,1415
2528,3036
2528,1484
2528,989
2528,1966
2528,2715
2528,1789
2528,246
2529,766
2530,1138
2530,296
2530,1330
2531,939
2531,89
2531,2397
2532,2615
2532,558
2532,563
2532,1069
2532,166
2532,387
2532,1528
2532,885
2532,1757
2532,527
2532,1440
2532,1461
2532,2010
2532,15
2532,1547
2532,1088
2532,666
2533,1319
2533,1145
2534,460
2534,566
2534,3215
2534,2428
2534,2210
2534,30
2535,1057
2535,3133
2535,2626
2536,378
2536,1586
2536,1042
2536,2625
2536,1519
2536,3002
2536,1191
2536,1974
2536,1250
2536,1436
2536,1124
2536,546
2536,386
2536,1218
2536,1857
2536,406
2536,2159
2536,2160
2536,1423
2536,686
2536,2123
2536,1058
2536,37
2536,792
2536,1786
2536,1262
2536,943
2536,1447
2536,770
2536,1232
2536,1233
2536,1682
2536,2213
2536,1754
2536,657
2536,928
2536,253
2536,2244
2536,1529
2536,2066
2536,1717
2536,2018
2536,1458
2536,963
2536,2010
2536,2128
2536,925
2536,1992
2536,2221
2536,1484
2536,1789
2536,542
2537,1250
2537,604
2537,1055
2537,1385
2539,1042
2539,2589
2539,1009
2539,910
2539,1479
2539,1705
2539,2826
2539,2473
2539,1075
2539,1661
2540,1026
2540,1028
2540,2099
2540,2783
2540,2464
2540,1460
2540,911
2540,1599
2540,2997
2540,1126
2540,386
2540,910
2540,1121
2540,1808
2540,1060
2540,1090
2540,1095
2540,928
2540,2631
2540,1884
2540,2029
2540,1278
2540,3034
2540,1145
2540,432
2540,1536
2540,469
2540,2645
2540,2797
2540,1378
2540,927
2540,1167
2543,1738
2543,3013
2543,162
2543,164
2543,1180
2543,1886
2543,1422
2543,1586
2543,1589
2543,1929
2543,3379
2543,1974
2543,1668
2543,2012
2543,2226
2543,1975
2543,485
2543,230
2543,758
2543,406
2543,1833
2543,233
2543,1781
2543,2312
2543,37
2543,2201
2543,2286
2543,2021
2543,2351
2543,1262
2543,1480
2543,2290
2543,1268
2543,1706
2543,2002
2543,1447
2543,887
2543,1223
2543,1710
2543,2213
2543,1011
2543,1827
2543,17
2543,3409
2543,184
2543,1395
2543,977
2543,2404
2543,1976
2543,1716
2543,1212
2543,1298
2543,1449
2543,2348
2543,947
2543,100
2543,2296
2543,1987
2543,273
2543,1174
2543,3192
2543,1990
2543,2130
2543,2987
2543,1554
2543,729
2543,2869
2543,1969
2543,1992
2543,1261
2543,1326
2544,1767
2544,2448
2544,264
2545,1997
2545,2421
2545,2021
2545,1977
2545,1213
2545,1772
2545,1992
2545,2023
2545,1276
2546,1137
2546,1189
2546,725
2546,1197
2546,1760
2546,1308
2546,1781
2546,1201
2546,638
2546,1639
2546,2136
2547,1063
2547,1385
2549,1181
2549,3534
2549,1772
2550,1191
2550,1590
2550,264
2553,2773
2554,47
2554,2211
2554,992
2554,1706
2554,1447
2555,2881
2555,1303
2555,2177
2555,2657
2555,1316
2555,1785
2555,2320
2556,1601
2556,2201
2556,2165
2556,2437
2556,3115
2556,174
2556,2320
2557,2378
2558,1519
2558,1806
2558,642
2558,1553
2559,656
2559,483
2559,1002
2559,2995
2560,1967
2560,1639
2560,174
2561,419
2561,2513
2561,590
2561,1634
2561,1735
2561,1642
2562,1593
2562,1819
2563,1191
2563,676
2563,386
2563,758
2563,1806
2563,2947
2563,2008
2564,1154
2564,2392
2564,1451
2564,423
2564,1053
2564,1071
2564,1287
2564,1124
2564,1857
2564,446
2564,2337
2564,1327
2564,3536
2564,2623
2564,1289
2564,2111
2564,1018
2564,1424
2564,559
2564,1644
2564,1550
2564,1969
2564,666
2564,1329
2565,1029
2565,1515
2565,784
2565,1768
2565,1830
2565,1286
2565,1351
2565,1850
2565,3086
2565,2947
2565,684
2565,1083
2565,1399
2566,1519
2566,1520
2566,784
2566,1160
2566,288
2566,1267
2566,1768
2566,772
2566,737
2566,752
2566,1550
2566,931
2567,1382
2568,1876
2568,379
2569,676
2569,882
2569,2962
2569,103
2570,251
2570,1590
2571,1221
2571,810
2571,184
2571,1441
2572,1897
2573,1198
2574,372
2574,823
2574,1062
2575,1019
2575,310
2575,1958
2575,1830
2575,682
2575,772
2575,496
2575,1582
2575,3055
2575,966
2575,913
2575,1176
2575,769
2575,2377
2575,1427
2575,924
2576,3391
2576,642
2576,1572
2576,2453
2576,1441
2577,1317
2578,1306
2578,589
2578,802
2579,1057
2579,2622
2579,1449
2580,1586
2580,1185
2580,1144
2580,1160
2580,1243
2580,460
2580,1759
2580,1760
2580,485
2580,1978
2580,749
2580,1308
2580,1057
2580,1240
2580,2351
2580,810
2580,2399
2580,2193
2580,1682
2580,1201
2580,1626
2580,1449
2580,1770
2580,2018
2580,1639
2580,2576
2580,1083
2580,2181
2580,1266
2580,1118
2582,2054
2582,1732
2582,2028
2582,1045
2582,558
2582,458
2582,1759
2582,1250
2582,572
2582,2476
2582,2754
2582,1286
2582,992
2582,1582
2582,2048
2582,841
2582,1158
2582,863
2582,942
2582,1403
2582,2120
2582,2570
2582,453
2582,1426
2582,1266
2584,2453
2584,318
2584,1968
2585,1671
2586,1202
2587,1812
2588,1581
2588,1078
2588,626
2588,1666
2588,1184
2588,964
2588,1062
2588,1726
2589,1028
2589,1866
2589,2053
2589,2358
2589,2054
2589,1765
2589,736
2589,1614
2589,2921
2589,2125
2589,1412
2589,923
2589,2652
2589,1678
2589,578
2589,2088
2589,2293
2589,2044
2589,2045
2589,379
2589,884
2589,2036
2589,199
2589,2536
2589,1441
2589,2071
2589,1495
2589,2752
2589,2612
2589,1369
2589,1501
2589,2380
2589,1502
2589,1648
2589,469
2589,861
2589,1656
2589,808
2589,2354
2589,2040
2589,2097
2589,1728
2591,2098
2591,1295
2591,2391
2591,2027
2591,962
2591,1519
2591,1973
2591,460
2591,2627
2591,1759
2591,474
2591,2980
2591,1169
2591,1299
2591,384
2591,387
2591,1806
2591,1131
2591,1058
2591,1643
2591,2129
2591,1262
2591,2453
2591,1166
2591,943
2591,346
2591,761
2591,2149
2591,3382
2591,1976
2591,253
2591,3139
2591,2119
2591,3290
2591,440
2591,968
2591,1543
2591,1083
2591,729
2591,2869
2591,1415
2591,367
2592,693
2592,1671
2592,790
2592,1323
2592,1576
2592,1218
2592,1341
2592,1545
2592,1706
2592,2143
2592,2540
2592,1213
2592,1652
2592,3245
2593,678
2593,684
2593,1737
2594,1042
2594,2575
2594,1365
2594,1099
2596,486
2596,1945
2596,1326
2598,635
2598,2534
2598,288
2598,379
2598,1163
2598,802
2598,717
2599,176
2599,1603
2599,578
2599,1291
2599,1499
2599,468
2600,1757
2600,2278
2600,257
2601,1186
2602,1619
2604,2049
2604,47
2604,2072
2604,1781
2604,691
2604,963
2604,1543
2604,1399
2606,1738
2606,1822
2606,1529
2607,230
2607,810
2607,977
2607,1717
2607,2872
2607,174
2608,2679
2608,961
2608,1356
2608,2856
2608,2476
2608,2887
2608,882
2608,2021
2608,1582
2608,2044
2608,1733
2608,2282
2608,2128
2608,1252
2608,3173
2608,3245
2608,2964
2609,1402
2609,2038
2609,518
2610,378
2610,1671
2610,2392
2610,1187
2610,1600
2610,2759
2610,1537
2610,578
2610,1573
2610,2045
2610,766
2610,1163
2610,2598
2610,1772
2610,1639
2610,1368
2610,2380
2610,1093
2610,798
2610,1555
2611,174
2612,1182
2612,1185
2612,2591
2613,1635
2614,2665
2614,1637
2616,677
2617,1497
2617,1498
2618,2453
2619,2188
2619,1076
2619,1032
2619,2362
2619,1524
2619,684
2620,1026
2620,1912
2620,1928
2620,198
2620,558
2620,2512
2620,2234
2620,1299
2620,753
2620,772
2620,1073
2620,1906
2620,379
2620,2693
2620,2014
2620,1100
2620,835
2620,1404
2620,1834
2620,1313
2620,2010
2620,1945
2620,787
2620,1649
2620,257
2620,1254
2620,861
2620,2725
2620,315
2620,808
2621,2673
2621,1074
2622,1620
2622,2721
2622,1112
2622,2075
2623,1135
2623,1197
2623,2319
2623,2606
2623,751
2623,253
2623,1055
2623,1393
2623,716
2623,1989
2623,1254
2623,1483
2623,989
2624,693
2624,1818
2624,1264
2624,2059
2624,825
2624,2061
2624,827
2624,1218
2624,837
2624,2159
2624,1265
2624,1582
2624,823
2624,1972
2624,2920
2624,2790
2624,968
2624,2745
2626,1792
2626,945
2626,2102
2626,1076
2626,2172
2626,2270
2626,2550
2626,2189
2626,2211
2626,1265
2626,1490
2626,247
2626,1885
2626,2100
2626,893
2626,3138
2626,149
2626,1839
2626,1840
2626,2306
2626,1609
2626,201
2626,3314
2626,305
2626,699
2626,950
2626,2526
2626,952
2626,954
2626,1497
2626,2329
2626,206
2626,1266
2626,542
2627,759
2627,1802
2627,2230
2627,1071
2627,1759
2627,300
2627,1287
2627,1335
2627,1624
2627,758
2627,2379
2627,89
2627,1790
2627,1707
2627,1440
2627,1632
2627,1118
2627,1272
2628,395
2628,176
2628,2055
2628,2818
2628,1071
2628,1077
2628,2089
2628,1532
2628,1918
2628,1646
2628,2605
2628,346
2628,1351
2628,14
2628,1968
2628,1034
2628,1257
2628,1836
2629,2706
2629,1794
2630,1223
2630,1317
2630,1326
2631,1519
2631,649
2631,1490
2631,1557
2632,1022
2633,871
2633,1741
2633,635
2633,1603
2633,1525
2633,1452
2633,1877
2633,2379
2633,1665
2633,1742
2633,2344
2633,1712
2633,2374
2633,1462
2633,103
2633,1655
2633,30
2633,2181
2634,2904
2634,751
2634,1734
2634,469
2634,3279
2634,1966
2635,1443
2636,663
2636,680
2636,681
2637,2054
2637,712
2637,959
2637,1064
2637,1410
2637,2104
2637,1432
2637,676
2637,1024
2637,40
2637,1532
2637,2655
2637,1073
2637,476
2637,1253
2637,496
2637,1202
2637,1666
2637,1582
2637,2044
2637,1060
2637,1095
2637,2108
2637,2790
2637,2569
2637,2542
2637,1524
2637,942
2637,1543
2637,2592
2637,2011
2637,1261
2637,1105
2638,1124
2639,541
2640,1386
2640,1078
2640,1444
2640,1347
2640,1877
2640,1918
2640,1253
2640,1699
2640,508
2640,887
2640,1591
2640,2733
2641,1736
2641,1107
2641,1867
2641,1140
2642,1738
2642,1451
2642,47
2642,873
2642,1973
2642,1160
2642,790
2642,2539
2642,572
2642,616
2642,1335
2642,1308
2642,233
2642,649
2642,1322
2642,1255
2642,695
2642,943
2642,789
2642,928
2642,318
2642,2748
2642,1626
2642,1772
2642,1984
2642,1987
2642,1315
2642,324
2642,1252
2642,2713
2642,1966
2642,1881
2642,1789
2644,198
2644,537
2644,261
2644,3394
2644,810
2644,1268
2644,346
2644,1150
2644,2307
2644,1441
2644,680
2644,2730
2644,1329
2644,989
2647,1760
2647,1218
